unique_id,indicator_id,name,measure,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,measure_unit,year,indicator_name,location,season
315672,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,407.0,Southwest Queens,2011,2011-01-01,1.9,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Southwest Queens,
227537,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,305.0,East New York and Starrett City (CD5),2011,2011-01-01,2.1,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,East New York and Starrett City (CD5),
227513,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,105.0,Midtown (CD5),2011,2011-01-01,3.0,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Midtown (CD5),
227548,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,316.0,Brownsville (CD16),2011,2011-01-01,2.0,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Brownsville (CD16),
227525,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,205.0,Fordham and University Heights (CD5),2011,2011-01-01,2.3,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Fordham and University Heights (CD5),
130769,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,409.0,Southeast Queens,2005,2005-01-01,2.4,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Southeast Queens,
227531,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,211.0,Morris Park and Bronxdale (CD11),2011,2011-01-01,2.1,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Morris Park and Bronxdale (CD11),
227559,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,409.0,Kew Gardens and Woodhaven (CD9),2011,2011-01-01,1.9,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Kew Gardens and Woodhaven (CD9),
227517,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,109.0,Morningside Heights and Hamilton Heights (CD9),2011,2011-01-01,2.5,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Morningside Heights and Hamilton Heights (CD9),
227561,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,411.0,Bayside and Little Neck (CD11),2011,2011-01-01,1.9,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Bayside and Little Neck (CD11),
227529,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,209.0,Parkchester and Soundview (CD9),2011,2011-01-01,2.1,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Parkchester and Soundview (CD9),
227519,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,111.0,East Harlem (CD11),2011,2011-01-01,2.6,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,East Harlem (CD11),
227541,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),2011,2011-01-01,2.1,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,South Crown Heights and Lefferts Gardens (CD9),
130772,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,502.0,Stapleton - St. George,2005,2005-01-01,2.3,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Stapleton - St. George,
799850,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,408.0,Jamaica,2014,2014-01-01,1.4,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,Jamaica,
799864,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Borough,2.0,Brooklyn,2014,2014-01-01,1.6,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,Brooklyn,
799821,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,107.0,Hunts Point - Mott Haven,2014,2014-01-01,1.7,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,Hunts Point - Mott Haven,
130768,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,408.0,Jamaica,2005,2005-01-01,2.4,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Jamaica,
130763,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,403.0,Flushing - Clearview,2005,2005-01-01,2.7,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Flushing - Clearview,
130780,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Borough,5.0,Staten Island,2005,2005-01-01,2.3,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Staten Island,
130754,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,304.0,Upper West Side,2005,2005-01-01,4.0,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Upper West Side,
130771,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,501.0,Port Richmond,2005,2005-01-01,2.4,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Port Richmond,
130766,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,406.0,Fresh Meadows,2005,2005-01-01,2.3,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Fresh Meadows,
227545,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,313.0,Coney Island (CD13),2011,2011-01-01,2.1,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Coney Island (CD13),
227536,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,304.0,Bushwick (CD4),2011,2011-01-01,2.0,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Bushwick (CD4),
